date,county,state_name,fips,cases,deaths,county_code,state,locality,locality_original,CPV,CPV_2,CPV_3,CPV_4,CPV_5,CPV_50,CPV_6,GS_10,GS_10_2,GS_10_3,GS_100,GS_1000,GS_25,GS_25_2,GS_250,GS_250_2,GS_50,GS_50_2,GS_500,LD,LD_2,NESC,NESC_2,NESC_3,PC,PC_2,PC_3,PC_4,PC_5,PC_6,SD,SD_2,SD_3,SDO,SDO_2,SDO_3,SDO_4
2020-02-16,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,San Diego,California,06073,1,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,San Diego,California,06073,2,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-10,San Diego,California,06073,2,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-11,San Diego,California,06073,2,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-12,San Diego,California,06073,5,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-13,San Diego,California,06073,9,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-14,San Diego,California,06073,10,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-15,San Diego,California,06073,40,0,073,CA,san diego county,san_diego_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-16,San Diego,California,06073,56,0,073,CA,san diego county,san_diego_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
2020-03-17,San Diego,California,06073,61,0,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
2020-03-18,San Diego,California,06073,81,0,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
2020-03-19,San Diego,California,06073,105,0,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-20,San Diego,California,06073,131,0,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-21,San Diego,California,06073,159,0,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-22,San Diego,California,06073,205,0,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-23,San Diego,California,06073,230,0,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-24,San Diego,California,06073,242,1,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-25,San Diego,California,06073,297,2,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-26,San Diego,California,06073,341,3,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-03-27,San Diego,California,06073,417,5,073,CA,san diego county,san_diego_county,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
2020-02-02,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,San Francisco,California,06075,2,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,San Francisco,California,06075,3,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,San Francisco,California,06075,5,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,San Francisco,California,06075,5,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,San Francisco,California,06075,11,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,San Francisco,California,06075,11,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-09,San Francisco,California,06075,16,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-10,San Francisco,California,06075,17,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020-03-11,San Francisco,California,06075,17,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-12,San Francisco,California,06075,21,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-13,San Francisco,California,06075,26,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-14,San Francisco,California,06075,31,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-15,San Francisco,California,06075,37,0,075,CA,san francisco county,san_francisco_county,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2020-03-16,San Francisco,California,06075,43,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-17,San Francisco,California,06075,46,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-18,San Francisco,California,06075,51,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0
2020-03-19,San Francisco,California,06075,73,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-20,San Francisco,California,06075,79,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-21,San Francisco,California,06075,84,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-22,San Francisco,California,06075,111,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-23,San Francisco,California,06075,134,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-24,San Francisco,California,06075,152,0,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-25,San Francisco,California,06075,181,1,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-26,San Francisco,California,06075,226,2,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-27,San Francisco,California,06075,282,3,075,CA,san francisco county,san_francisco_county,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
2020-03-02,San Mateo,California,06081,1,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,San Mateo,California,06081,1,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,San Mateo,California,06081,1,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,San Mateo,California,06081,1,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,San Mateo,California,06081,1,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,San Mateo,California,06081,1,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,San Mateo,California,06081,1,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,San Mateo,California,06081,9,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-10,San Mateo,California,06081,9,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-11,San Mateo,California,06081,15,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-12,San Mateo,California,06081,20,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-13,San Mateo,California,06081,20,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-14,San Mateo,California,06081,32,0,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-15,San Mateo,California,06081,32,1,081,CA,san mateo county,san_mateo_county,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-16,San Mateo,California,06081,42,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2020-03-17,San Mateo,California,06081,64,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2020-03-18,San Mateo,California,06081,80,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2020-03-19,San Mateo,California,06081,89,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-20,San Mateo,California,06081,100,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-21,San Mateo,California,06081,110,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-22,San Mateo,California,06081,117,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-23,San Mateo,California,06081,142,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-24,San Mateo,California,06081,161,1,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2020-03-25,San Mateo,California,06081,165,5,081,CA,san mateo county,san_mateo_county,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
